HouseType,Price,Size,Bedrooms,Bathrooms,Level,Furnished,Area,City,ElectricityMeter,BuiltinKitchenAppliances,WaterMeter,Elevator,Balcony,NaturalGas,Landline,Security,CentralAC,CoveredParking,PetsAllowed,PrivateGarden,MaidsRoom,Pool,Lat,Long
Apartment,19000,157,3,3,1,0,Galleria Moon Valley,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.02061805,31.53881207732435
Apartment,8000,200,4,3,0,0,Madinaty,Cairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,11000,99,2,1,2,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,9000,250,2,1,3,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Duplex,50000,555,6,4,0,1,1st Settlement,Cairo,0,0,0,0,0,1,1,0,1,1,0,0,0,0,30.0632671,31.4544799
Apartment,15000,139,3,3,3,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,80000,14,2,3,2,1,Mivida,Cairo,0,1,0,0,1,0,0,1,1,1,0,0,0,0,30.00579785,31.537649320922906
Apartment,35000,226,3,3,2,0,Uptown Cairo,Cairo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30.02362815,31.304425051498075
Apartment,45000,18,3,2,5,1,Hyde Park New Cairo,Cairo,0,1,0,0,1,0,0,1,1,0,0,0,0,1,29.9865446,31.552985
Apartment,20000,150,2,2,3,0,Village Gate,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,14.550879,121.1362882
Apartment,55000,210,3,3,2,1,Eastown,Cairo,1,1,1,0,1,1,1,1,1,1,0,0,1,0,30.012330300000002,31.51555386421819
Apartment,20000,150,3,2,3,0,Taj City,Cairo,1,0,1,1,0,1,1,1,0,1,0,0,0,0,30.0686886,31.41454044271383
Apartment,50000,140,2,2,0,1,Mountain View 1,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,1,29.9915527,31.5111977
Apartment,15000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Studio,25000,100,1,2,0,1,Fifth Square,Cairo,1,0,1,0,0,1,0,1,0,1,1,1,0,0,30.051085999999998,31.537079494992852
Apartment,1000,120,2,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,9000,120,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8500,82,2,1,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,30000,90,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,18000,131,3,2,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.063584,31.4889939
Apartment,25000,110,2,1,2,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,40000,193,3,2,5,1,Hyde Park New Cairo,Cairo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29.9865446,31.552985
Apartment,10000,109,3,2,0,0,Madinaty,Cairo,1,0,1,0,1,0,0,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,15000,190,3,2,3,0,Sheraton,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,52000,150,2,3,4,1,Cairo Festival City,Cairo,0,1,0,1,1,1,0,1,1,1,1,0,0,1,30.026992800000002,31.40906325945414
Apartment,35000,225,3,2,0,0,El Yasmeen 8,Cairo,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30.0488414,31.4502418
Apartment,35000,150,2,2,5,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,84000,19,4,4,0,1,Uptown Cairo,Cairo,1,1,0,0,1,0,0,1,1,1,0,1,0,0,30.02362815,31.304425051498075
Apartment,18000,90,2,1,0,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0,42.3040807,-74.01013495333201
Apartment,30000,140,2,3,3,0,Lake view Residence,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,30.0244139,31.538300149025318
Apartment,22000,260,3,2,1,1,Mokattam,Cairo,1,0,1,1,1,1,1,0,1,0,0,0,0,0,30.0163466,31.2804433
Apartment,18000,150,3,2,1,1,Maadi,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,29.9597112,31.258077057336912
Apartment,12000,135,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,7000,150,3,1,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,24000,155,3,3,0,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,30000,136,3,2,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,20000,90,2,1,1,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,40000,130,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,15000,2,2,5,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,40000,300,4,3,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,1,0,30.0521177,31.3422045
Apartment,20000,260,4,3,9,0,Nasr City,Cairo,1,0,1,1,0,1,1,0,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,20000,210,3,3,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,35000,90,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,28500,207,3,3,4,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Studio,15000,70,1,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,0,0,0,1,0,0,30.093319,31.63791604173324
Apartment,37000,215,3,3,0,0,Cairo Festival City,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,30.026992800000002,31.40906325945414
Apartment,20000,150,2,2,3,1,Village Gate,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,14.550879,121.1362882
Apartment,30000,192,3,2,2,1,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.9865446,31.552985
Apartment,25000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,0,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,40000,210,3,4,3,0,Eastown,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.012330300000002,31.51555386421819
Apartment,20000,180,2,2,3,0,Palm Hills New Cairo,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,0,0,30.01949485,31.493020085928507
Apartment,20000,99,2,1,5,1,Rehab City,Cairo,1,1,1,1,1,0,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,50000,12,2,2,2,1,Lake view Residence,Cairo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30.0244139,31.538300149025318
Duplex,35000,24,2,3,2,1,Mountain View Executive,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.9907121,31.5121515
Apartment,25000,2,3,2,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,75000,19,3,3,2,1,Mivida,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.00579785,31.537649320922906
Apartment,27000,2,3,3,2,0,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.9865446,31.552985
Duplex,80000,23,2,3,1,1,Katameya Heights,Cairo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29.99539705,31.40535759085526
Apartment,10000,180,3,2,3,0,Shorouk City,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.149150650000003,31.629114053470285
Apartment,40000,200,3,3,4,0,Cairo Festival City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.026992800000002,31.40906325945414
Apartment,13000,99,2,1,2,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,16500,16,3,3,2,0,Stone Residence,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.979318550000002,31.385912527573232
Apartment,40000,215,3,4,2,0,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,1,30.0632671,31.4544799
Apartment,10000,220,3,2,0,0,Shorouk City,Cairo,1,0,1,0,0,0,0,0,0,0,0,1,0,0,30.149150650000003,31.629114053470285
Apartment,20000,150,2,2,3,0,Village Gate,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,0,0,14.550879,121.1362882
Apartment,20000,150,2,2,3,0,Village Gate,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,1,14.550879,121.1362882
Apartment,40000,21,3,3,1,0,Park View,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.894418400000006,-1.3764097378138356
Apartment,20000,100,2,2,1,0,Sheraton,Cairo,1,1,1,1,1,1,1,0,0,0,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,30000,17,3,3,1,0,Mivida,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.00579785,31.537649320922906
Apartment,12000,135,3,2,6,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,170,3,2,6,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,55000,144,2,3,1,1,Lake View,Cairo,1,1,1,0,1,0,0,1,1,1,0,0,1,1,30.0959915,31.642971
Apartment,20000,13,2,3,0,0,Hyde Park New Cairo,Cairo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.9865446,31.552985
Apartment,40000,210,3,3,3,0,Eastown,Cairo,1,0,1,1,1,1,0,1,1,1,1,0,1,0,30.012330300000002,31.51555386421819
Apartment,40000,210,3,3,3,0,Eastown,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,1,30.012330300000002,31.51555386421819
Apartment,35000,150,3,2,3,1,5th Settlement,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.0632671,31.4544799
Apartment,4500,110,2,1,1,0,5th Settlement,Cairo,1,0,1,0,1,0,1,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,23000,250,3,3,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8000,160,3,3,0,0,New Cairo,Cairo,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42.3040807,-74.01013495333201
Apartment,15000,165,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,12500,78,2,1,3,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,19000,200,3,2,2,0,Heliopolis,Cairo,1,0,1,1,1,1,1,0,1,1,1,0,1,0,30.1005985,31.3329136
Apartment,17000,122,3,3,0,0,Rehab City,Cairo,1,0,0,1,0,1,0,0,1,1,1,1,0,1,30.063584,31.4889939
Apartment,5000,100,2,1,2,1,Shorouk City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.149150650000003,31.629114053470285
Apartment,22000,92,2,1,1,1,Madinaty,Cairo,1,1,1,0,1,1,0,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,7000,140,3,1,4,1,Nasr City,Cairo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,15000,131,3,2,3,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,7000,120,2,1,7,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,50000,108,3,2,1,1,Rehab City,Cairo,1,1,1,0,0,1,0,1,1,1,0,0,0,0,30.063584,31.4889939
Apartment,8000,105,2,1,10,1,Zahraa Al Maadi,Cairo,1,1,1,1,0,1,1,1,1,0,0,0,0,0,29.9647127,31.2825293
Apartment,7000,100,2,1,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,42.3040807,-74.01013495333201
Apartment,1200,160,3,3,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,19000,162,3,3,1,0,Rehab City,Cairo,1,0,1,1,1,1,0,1,0,1,0,0,0,0,30.063584,31.4889939
Apartment,40000,250,3,3,12,1,Shubra,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0805735,31.2452966
Apartment,20000,200,3,2,2,1,1st Settlement,Cairo,1,1,1,0,1,1,1,0,0,0,1,1,0,0,30.0632671,31.4544799
Apartment,47000,300,4,3,1,0,Mivida,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,1,30.00579785,31.537649320922906
Apartment,10000,90,2,2,0,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,1,0,0,30.093319,31.63791604173324
Apartment,9000,220,3,3,3,0,1st Settlement,Cairo,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,15000,120,4,2,2,0,Heliopolis,Cairo,1,1,1,1,1,1,1,0,0,0,0,1,0,0,30.1005985,31.3329136
Apartment,30000,210,3,3,1,1,1st Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.0632671,31.4544799
Apartment,30000,200,3,2,7,0,El Maadi,Cairo,1,0,1,1,0,1,1,1,0,1,0,0,0,0,29.952888,31.263476453161196
Apartment,8000,100,2,1,3,1,Nasr City,Cairo,1,1,1,1,0,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,25000,300,3,2,6,1,Nasr City,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,11000,100,2,1,0,1,Maadi,Cairo,1,1,1,0,0,0,0,0,1,0,0,0,0,0,29.9597112,31.258077057336912
Apartment,30000,300,3,4,11,0,Nasr City,Cairo,1,1,1,1,1,1,0,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,45000,108,3,2,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,0,30.063584,31.4889939
Apartment,7000,120,2,1,1,1,New Maadi,Cairo,0,1,1,0,0,1,0,0,0,0,0,0,0,0,29.9776148,31.2842341
Apartment,20000,208,3,3,3,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,1000,120,2,2,2,1,Sheraton,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,1400,170,3,2,4,1,Sheraton,Cairo,1,1,1,1,0,0,1,0,0,0,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,14000,157,3,3,3,0,Rehab City,Cairo,0,0,0,1,1,0,0,1,0,0,0,0,0,0,30.063584,31.4889939
Studio,800,80,1,1,1,1,Nasr City,Cairo,1,1,1,1,0,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,25000,74,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,26000,140,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,25000,270,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,0,0,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,13000,130,3,2,3,1,Dar Misr,Cairo,1,0,1,0,1,1,0,0,0,0,0,0,0,0,30.1235742,31.724585632889735
Apartment,500,125,2,1,4,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,9000,140,3,1,1,0,Zahraa Al Maadi,Cairo,1,0,1,1,1,1,1,0,0,1,0,0,0,0,29.9647127,31.2825293
Apartment,8000,78,2,1,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,16000,150,3,1,7,1,Nasr City,Cairo,1,1,1,0,0,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,10500,90,2,1,5,0,Rehab City,Cairo,1,0,1,1,1,1,0,1,0,1,0,0,0,0,30.063584,31.4889939
Apartment,16000,200,3,3,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,4000,70,2,1,4,0,3rd Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,15000,130,3,2,2,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,42.3040807,-74.01013495333201
Apartment,8000,89,2,2,1,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,14000,200,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,25000,280,4,2,3,0,El Banafseg 2,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0592886,31.4779356
Apartment,850,90,3,1,1,1,Tura,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,29.9345933,31.2807256
Apartment,50000,13,2,2,2,1,Lake view Residence,Cairo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30.0244139,31.538300149025318
Apartment,120000,233,3,3,4,1,Cairo Festival City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.026992800000002,31.40906325945414
Apartment,30000,106,3,2,0,1,Madinaty,Cairo,1,1,1,1,1,0,0,1,1,1,0,1,0,0,30.093319,31.63791604173324
Apartment,55000,155,3,3,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.063584,31.4889939
Apartment,18000,90,2,1,3,1,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.9865446,31.552985
Apartment,11000,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Studio,13500,61,1,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,14000,99,2,1,2,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,10500,185,3,2,1,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,12000,99,2,1,2,0,Rehab City,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,40000,119,3,3,1,1,Rehab City,Cairo,1,0,1,1,1,1,0,1,1,0,0,1,0,0,30.063584,31.4889939
Apartment,15000,96,2,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.093319,31.63791604173324
Studio,500,60,2,1,1,1,Nasr City,Cairo,1,0,1,0,0,0,0,0,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,25000,140,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,8000,70,2,1,0,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,1,1,0,0,30.093319,31.63791604173324
Apartment,30000,192,3,2,3,0,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,1,29.9865446,31.552985
Apartment,18000,200,4,3,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,9000,116,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,27000,185,3,3,4,0,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,0,1,0,0,1,1,29.9865446,31.552985
Apartment,23000,149,2,2,2,0,Village Gate,Cairo,0,1,0,0,1,0,0,1,0,1,1,0,0,0,14.550879,121.1362882
Apartment,35000,225,3,4,2,0,Park View,Cairo,1,1,1,1,1,1,1,1,1,0,1,0,0,0,54.894418400000006,-1.3764097378138356
Duplex,40000,350,4,2,3,0,El Yasmeen 4,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0492082,31.4502418
Apartment,4500,130,3,2,1,0,Dar Misr,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.1235742,31.724585632889735
Penthouse,45000,335,3,5,2,0,Village Avenue,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0,28.5911114,-81.3942365
Apartment,25000,140,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,20000,90,2,1,4,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,16000,175,3,3,2,0,Rehab City,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,1,0,30.063584,31.4889939
Apartment,12000,180,3,2,4,0,1st Settlement,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,12000,125,2,2,3,1,New Cairo,Cairo,1,1,1,0,1,1,0,1,1,0,1,0,0,0,42.3040807,-74.01013495333201
Apartment,20000,149,3,2,1,0,Fifth Square,Cairo,0,0,0,0,1,0,0,1,0,1,1,0,0,0,30.051085999999998,31.537079494992852
Apartment,17000,200,3,2,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8500,70,2,1,0,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,12000,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,175,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,200,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8000,82,2,1,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,8000,78,2,1,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,8000,89,2,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,96,2,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,96,2,2,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,120,2,2,2,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,24000,155,3,3,0,0,Rehab City,Cairo,1,0,1,0,1,1,1,1,0,1,1,1,0,0,30.063584,31.4889939
Apartment,12000,116,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,20000,172,3,3,0,0,Mountain View Hyde Park,Cairo,1,1,1,1,1,1,1,1,0,0,1,1,0,1,29.98737805,31.5554474
Apartment,27000,17,3,3,4,0,Hyde Park New Cairo,Cairo,0,1,0,0,1,0,0,0,1,0,0,0,0,0,29.9865446,31.552985
Apartment,16000,90,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,1,0,0,0,30.093319,31.63791604173324
Apartment,20000,96,2,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,18000,82,2,1,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,8000,140,3,3,3,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,20000,13,3,2,2,0,Fifth Square,Cairo,1,0,0,1,1,0,0,1,0,0,1,1,0,1,30.051085999999998,31.537079494992852
Apartment,30000,16,3,3,3,1,Mountain View Hyde Park,Cairo,0,1,0,0,1,0,0,1,1,1,0,0,0,0,29.98737805,31.5554474
Apartment,16000,90,2,1,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,40000,225,3,3,2,0,Park View,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,1,0,54.894418400000006,-1.3764097378138356
Apartment,25000,330,4,3,0,0,New Cairo,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,8500,70,2,1,2,1,3rd Settlement,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,10000,143,3,1,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,14000,160,3,3,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,25000,96,2,2,2,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,0,1,0,0,0,30.093319,31.63791604173324
Apartment,5500,150,3,2,1,1,Shorouk City,Cairo,1,0,0,1,1,0,1,1,0,1,0,0,0,0,30.149150650000003,31.629114053470285
Apartment,27000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,0,1,0,0,0,0,0,0,30.063584,31.4889939
Studio,10000,65,1,1,0,0,Rehab City,Cairo,1,0,1,0,1,1,1,0,0,0,0,1,0,0,30.063584,31.4889939
Apartment,25000,90,2,1,0,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,0,0,0,1,0,0,30.063584,31.4889939
Apartment,9000,96,2,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,155,3,2,3,1,Rehab City,Cairo,1,1,1,0,1,1,1,0,1,0,0,0,0,0,30.063584,31.4889939
Apartment,40000,190,3,3,2,0,Cairo Festival City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.026992800000002,31.40906325945414
Apartment,8500,75,2,2,1,1,Maadi,Cairo,1,1,1,0,0,0,1,1,1,0,0,0,0,0,29.9597112,31.258077057336912
Apartment,13000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,1300,140,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
