HouseType,Price,Size,Bedrooms,Bathrooms,Level,Furnished,Area,City,ElectricityMeter,BuiltinKitchenAppliances,WaterMeter,Elevator,Balcony,NaturalGas,Landline,Security,CentralAC,CoveredParking,PetsAllowed,PrivateGarden,MaidsRoom,Pool
Apartment,36000,155,2,3,2,1,Eastown,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,80000,220,3,4,3,1,Cairo Festival City,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,1,0
Apartment,125000,193,3,3,0,1,Cairo Festival City,Cairo,0,1,0,1,1,0,0,1,1,1,1,1,0,0
Apartment,20000,140,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,20000,90,2,1,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,0,1,1,1,1,0,0
Apartment,30000,152,3,3,3,0,Eastown,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,14500,183,3,3,2,0,Madinaty,Cairo,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Apartment,17000,78,2,1,3,1,Madinaty,Cairo,1,1,1,1,0,1,1,1,1,1,1,0,0,0
Apartment,18000,200,3,2,2,1,New Cairo,Cairo,1,0,1,0,0,0,1,1,1,0,0,0,0,0
Apartment,30000,168,3,2,4,1,New Cairo,Cairo,1,1,1,1,1,0,0,1,1,1,0,0,0,0
Apartment,25000,90,2,1,5,1,Rehab City,Cairo,1,1,0,1,1,1,0,1,1,1,1,0,0,0
Apartment,12000,140,3,2,4,0,New Cairo,Cairo,1,0,1,1,1,0,0,1,0,1,1,0,0,0
Apartment,80000,180,3,3,1,1,Eastown,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Studio,18000,120,1,1,4,1,Eastown,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Apartment,14000,99,2,1,2,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,1,0,1,0
Apartment,20000,127,3,2,4,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Duplex,35000,185,2,3,3,1,Porto New Cairo,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,1
Apartment,15000,250,3,2,1,0,5th Settlement,Cairo,1,1,1,0,1,1,1,0,1,1,1,0,0,0
Apartment,15000,250,3,3,5,0,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,0,1,1,0,1
Studio,25000,88,2,1,0,1,Rehab City,Cairo,1,1,1,0,0,1,1,1,1,1,1,1,0,0
Apartment,18000,89,2,1,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,25000,90,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,18000,125,2,1,2,0,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Apartment,12000,99,2,1,3,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,15000,183,3,3,3,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,20000,140,3,2,5,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,33000,140,2,3,2,0,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,18000,200,4,3,3,0,New Cairo,Cairo,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Apartment,20000,185,3,3,2,0,El Yasmeen 4,Cairo,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartment,20000,350,1,1,0,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0
Apartment,7500,82,2,1,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,20000,124,3,2,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,40000,214,3,3,2,1,Uptown Cairo,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,1,0
Apartment,12000,124,3,2,3,0,Madinaty,Cairo,1,0,1,1,0,0,0,1,0,1,0,0,0,0
Apartment,10000,90,2,1,3,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,1,0
Apartment,13000,117,3,2,5,0,Madinaty,Cairo,1,0,0,1,1,0,0,1,0,1,1,0,0,0
Apartment,20000,390,4,4,2,0,1st Settlement,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,0
Apartment,20000,90,2,1,3,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,1,1,1,0
Apartment,15000,129,3,2,4,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Apartment,15000,90,2,1,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,13000,210,3,3,1,0,1st Settlement,Cairo,1,0,1,0,1,1,1,1,0,1,1,0,0,1
Penthouse,27000,400,5,4,2,0,1st Settlement,Cairo,1,0,0,0,0,0,1,1,1,1,1,0,1,0
Apartment,20000,170,3,3,1,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,1,0,0
Apartment,18000,196,3,3,5,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Apartment,14000,170,3,2,5,0,5th Settlement,Cairo,0,1,0,1,1,0,1,1,1,1,0,1,1,0
Apartment,40000,155,3,2,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,14000,220,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,18000,196,4,3,5,0,Rehab City,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0
Studio,15000,50,1,1,0,1,Madinaty,Cairo,0,1,0,0,1,0,0,1,1,1,0,0,0,0
Studio,20000,50,1,1,0,1,Madinaty,Cairo,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Apartment,18000,162,3,3,5,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,1500,140,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,42000,200,3,2,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,1,1,0,0
Penthouse,35000,280,3,3,3,1,EL Patio 7,Cairo,1,1,1,1,1,1,0,1,1,1,1,0,1,0
Apartment,40000,300,5,3,2,0,5th Settlement,Cairo,0,1,0,1,1,0,1,0,1,0,0,1,0,0
Apartment,75000,210,3,4,2,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,1,0,0
Apartment,27000,180,3,1,9,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,12000,172,3,2,0,0,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,0,0,0
Apartment,9000,106,2,1,2,0,Madinaty,Cairo,1,0,1,0,1,1,0,1,0,0,0,0,0,0
Studio,10000,70,1,1,0,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,0,0,0
Apartment,10000,100,2,2,1,0,5th Settlement,Cairo,0,1,0,1,1,0,1,0,1,0,0,1,0,0
Apartment,55000,123,3,2,0,1,Rehab City,Cairo,0,1,0,0,1,1,0,1,0,0,0,0,0,0
Apartment,19500,82,2,1,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,65000,162,3,2,5,1,Rehab City,Cairo,1,1,1,1,1,0,1,1,1,1,0,0,0,0
Apartment,25000,90,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,12000,185,3,2,2,0,El Yasmeen 4,Cairo,1,0,1,0,0,1,1,0,0,0,0,0,0,0
Apartment,25000,90,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,8000,100,2,1,2,0,5th Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,25000,116,3,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,35000,90,2,1,1,1,Rehab City,Cairo,0,0,1,1,0,1,1,0,1,0,0,0,0,0
Apartment,8000,96,2,2,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,9500,107,3,2,4,0,Madinaty,Cairo,1,0,1,1,0,0,0,1,0,1,0,1,0,0
Apartment,25000,99,2,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Apartment,18000,157,2,3,4,0,90 Avenue,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,22000,82,2,1,0,1,Madinaty,Cairo,1,1,0,0,1,0,0,1,1,1,1,1,0,0
Apartment,14000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,6000,140,3,1,6,0,Nasr City,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0
Apartment,75000,217,3,4,2,1,Mivida,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Apartment,64000,215,3,3,4,1,Cairo Festival City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,15000,137,3,2,2,0,Madinaty,Cairo,0,0,0,1,1,0,0,1,1,1,0,0,0,0
Apartment,19500,82,2,1,5,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,17000,131,3,2,4,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Apartment,25000,90,2,1,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,0,0
Apartment,12000,200,3,2,4,0,5th Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,45000,300,6,3,1,0,Nasr City,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,22000,280,3,2,7,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,50000,127,2,2,1,1,Sky Condos Sodic,Cairo,0,1,0,1,1,0,0,1,1,0,0,0,0,0
Apartment,9000,107,2,1,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,25000,99,2,2,0,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,15000,82,2,1,1,1,Madinaty,Cairo,1,1,0,1,0,1,1,1,1,0,0,0,0,0
Apartment,20700,200,3,3,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,15000,220,3,3,5,0,Zahraa Al Maadi,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,45000,160,3,3,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Apartment,17000,180,3,3,4,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,28000,211,3,3,6,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12000,116,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,47000,185,3,3,2,1,Midtown,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,20000,135,2,3,0,0,Hyde Park New Cairo,Cairo,0,0,0,0,1,0,0,1,1,1,1,1,0,0
Apartment,1700,120,2,1,1,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,0,0
Studio,25000,90,1,1,2,1,The Village,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,50000,140,2,2,3,1,Cairo Festival City,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,12000,99,2,1,4,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,25000,140,3,3,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,10000,180,3,2,3,0,El Yasmeen 1,Cairo,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Apartment,13000,140,3,2,5,0,Madinaty,Cairo,1,0,0,1,1,1,1,1,0,0,1,0,0,0
Apartment,22000,200,4,3,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,17000,211,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,17000,175,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12500,230,3,3,3,0,El Yasmeen 1,Cairo,0,0,1,1,0,1,1,0,0,0,0,0,0,0
Apartment,12000,116,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,8000,130,3,2,0,0,New Cairo,Cairo,0,0,1,0,0,1,1,0,0,0,0,1,0,0
Duplex,50000,475,5,3,0,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0
Apartment,13000,117,3,2,5,0,Madinaty,Cairo,0,0,0,1,0,1,1,1,0,0,0,0,0,0
Apartment,9000,90,2,1,1,0,El Yasmeen 1,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0
Apartment,8500,120,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Duplex,20000,4000,4,3,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,35000,164,3,2,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Apartment,18000,196,4,4,5,0,Rehab City,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,7000,130,3,2,2,0,5th Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,12000,135,2,2,2,0,Mountain View Hyde Park,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,20000,180,3,2,1,1,5th Settlement,Cairo,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Apartment,55000,220,3,4,2,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,1,0,0,1,0,0
Apartment,75000,220,3,3,2,1,5th Settlement,Cairo,0,1,0,1,1,0,1,1,1,1,0,1,0,0
Apartment,10000,103,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,1000,120,2,1,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,16000,165,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Duplex,55000,200,3,3,5,1,5th Settlement,Cairo,0,1,0,1,1,0,1,0,0,0,0,1,0,0
Apartment,17000,118,3,2,0,0,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Apartment,25000,101,2,2,4,1,New Capital City,Cairo,0,1,0,1,1,0,1,0,1,0,0,1,0,0
Apartment,50000,300,3,4,1,1,EL Shouyfat,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Penthouse,33000,180,3,3,3,0,Eastown,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,12000,116,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,11000,200,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,22000,250,3,2,0,1,5th Settlement,Cairo,1,1,1,0,0,1,1,0,1,0,0,0,0,0
Apartment,7500,130,3,1,0,1,5th Settlement,Cairo,1,1,1,0,1,0,1,0,1,0,0,0,0,0
Apartment,25000,80,2,1,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,12000,116,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,12000,166,3,2,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,10000,140,2,2,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12000,170,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,13000,180,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,30000,220,4,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,12000,220,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,20000,380,4,3,1,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,50000,500,1,2,0,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,22000,350,3,3,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,15000,200,3,3,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,19000,140,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,11000,165,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,9500,200,3,2,5,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,75000,420,2,3,0,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Studio,20000,59,1,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,0,1,1,0,0,0,0,0
Apartment,40000,200,3,2,2,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,30000,96,2,2,4,0,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,16000,70,1,1,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,10000,100,2,1,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,12500,200,3,2,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,13000,200,3,2,3,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,1500,120,2,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,25000,155,2,3,1,1,Katameya Plaza,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,115000,150,2,3,2,1,Katameya Heights,Cairo,0,1,0,0,1,0,0,0,1,1,1,0,0,0
Studio,23000,88,1,1,1,1,The Village,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,14000,100,2,1,1,0,5th Settlement,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Apartment,13500,145,3,1,3,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,1,0,0,0
Penthouse,60000,350,3,3,3,0,Lake view Residence,Cairo,0,0,0,1,1,0,0,1,1,1,1,0,1,1
Apartment,18000,145,2,2,3,1,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,0,1,1,0,1,0,0,0
Apartment,60000,157,3,2,3,0,Eastown,Cairo,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Apartment,15000,400,3,3,3,1,South of Academy,Cairo,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Apartment,37000,250,3,3,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,2500,220,3,3,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,850,250,3,3,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,850,220,3,3,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,46500,120,2,2,0,1,Hyde Park New Cairo,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,25000,90,2,1,1,1,Rehab City,Cairo,1,1,0,0,1,0,0,1,1,1,1,0,0,0
Apartment,20000,135,2,3,0,1,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,25000,145,3,2,1,1,New Cairo,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,18000,211,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,26000,116,3,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,25000,96,2,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,16000,165,3,3,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,17000,172,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,8500,96,2,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,2000,250,3,3,7,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,1700,230,3,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,17000,90,1,1,1,0,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,24000,89,2,1,3,1,Madinaty,Cairo,1,0,1,1,0,1,1,1,1,0,0,0,0,0
Studio,16000,70,1,1,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Studio,26000,70,1,1,3,1,The Village,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,15000,185,3,2,6,0,Hyde Park New Cairo,Cairo,1,0,1,1,1,1,0,0,0,0,0,0,0,0
Apartment,9500,200,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,2000,200,3,2,4,1,Heliopolis,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,1500,150,2,1,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,35000,220,3,3,4,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,1000,200,3,2,4,0,Heliopolis,Cairo,1,0,1,1,0,1,1,1,1,1,1,1,1,1
Apartment,1000,250,3,3,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,17000,200,3,2,10,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,1200,250,3,3,2,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,1500,300,3,3,10,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Apartment,2000,300,3,3,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Apartment,12000,135,3,2,1,0,Madinaty,Cairo,1,0,0,1,1,1,1,1,0,1,0,0,0,0
Apartment,13000,135,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,12000,182,3,3,4,0,Al Burouj,Cairo,0,0,0,1,1,0,0,1,0,0,1,0,0,0
Apartment,12000,180,3,3,6,0,Al Burouj,Cairo,0,0,0,1,1,0,0,1,0,0,1,0,0,0
Apartment,12000,181,3,3,3,0,Al Burouj,Cairo,0,0,0,1,1,0,0,1,0,0,1,0,0,0
Apartment,20000,135,2,3,0,1,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Apartment,22000,116,3,2,3,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,0,0,0,0,0
Apartment,22000,96,2,2,5,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,0,0,0,0,0
Apartment,20000,90,2,1,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,23000,85,2,1,0,1,Madinaty,Cairo,0,1,0,0,1,0,0,1,1,1,1,1,0,0
Apartment,18000,75,2,1,2,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,1,0,0,0,0
Apartment,20000,135,2,3,0,0,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Apartment,50000,150,3,2,4,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,8500,240,3,2,3,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0
Apartment,40000,160,2,3,3,1,Sky Condos Sodic,Cairo,1,1,1,1,1,1,0,1,1,0,1,0,0,0
Apartment,15000,220,3,2,3,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,1,0,0,0,0,0
Duplex,30000,420,4,3,1,0,5th Settlement,Cairo,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Studio,14700,65,1,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,35000,220,3,3,3,0,Eastown,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Apartment,2300,100,2,1,12,0,Badr City,Cairo,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Apartment,9000,73,2,1,4,1,3rd Settlement,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,17500,160,3,2,2,0,Fifth Square,Cairo,1,1,1,1,1,1,1,0,1,1,1,0,0,1
Apartment,14000,162,3,3,1,0,The Square,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,4200,117,3,1,2,1,Badr City,Cairo,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Apartment,33000,188,3,3,2,1,Villette,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,1,0
Apartment,1300,150,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,13000,90,2,1,3,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,1,0
Apartment,12000,82,2,1,0,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Apartment,13000,131,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,40000,175,3,3,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,20000,180,2,2,4,1,New Cairo,Cairo,1,1,1,1,1,1,1,0,1,0,1,1,0,0
Apartment,18000,170,2,2,3,1,New Cairo,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Apartment,35000,99,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,9000,96,2,2,1,0,Madinaty,Cairo,1,0,1,0,1,1,0,1,0,0,0,0,0,0
Penthouse,52000,166,2,3,4,1,Mountain View Hyde Park,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,25000,200,3,3,3,0,Madinaty,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,15000,128,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,22000,156,3,3,3,0,Eastown,Cairo,1,0,1,1,1,1,0,1,1,1,1,0,1,0
Apartment,13000,131,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,12000,116,3,2,1,0,Madinaty,Cairo,1,0,1,0,1,1,0,1,0,0,0,0,0,0
Apartment,15000,140,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,12000,82,2,1,0,0,Madinaty,Cairo,1,0,1,0,1,1,0,1,1,0,0,1,0,0
